freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,label
2417,-103,89,81,381,7,11,55,0
2457,-102,31,74,387,5,14,51,0
5765,-102,65,77,383,12,10,57,1
2432,-102,94,81,380,5,12,54,0
2427,-102,68,74,386,10,3,51,0
5240,-102,58,78,383,11,11,61,1
5805,-102,44,62,399,27,14,60,1
5805,-102,31,61,400,26,15,59,1
2462,-101,105,81,379,7,7,56,0
5805,-102,39,60,400,27,16,59,1
5805,-102,36,60,401,28,16,59,1
2417,-101,46,71,388,15,19,57,0
5805,-102,35,59,402,30,15,58,1
5805,-102,30,60,400,27,13,58,1
5805,-102,38,60,401,27,16,58,1
5805,-102,28,59,401,27,14,57,1
2412,-107,49,80,385,13,18,59,0
2457,-101,101,81,379,5,14,56,0
5805,-102,42,61,399,27,16,58,1
2427,-102,84,74,386,22,10,55,0
5805,-102,33,80,380,12,10,57,1
2452,-102,121,81,380,4,15,57,0
5805,-102,40,60,401,28,13,58,1
2442,-102,98,69,392,6,15,48,0
5745,-102,39,82,379,10,8,59,1
5805,-102,33,60,401,28,16,58,1
2427,-102,21,74,386,4,15,48,0
2432,-102,99,74,386,6,13,50,0
5805,-102,35,62,399,27,14,59,1
2462,-101,84,74,385,6,15,52,0
2412,-109,45,74,394,9,11,48,0
5805,-102,41,61,400,25,15,59,1
2437,-101,112,74,386,4,15,52,0
2422,-102,90,79,382,9,8,55,0
5805,-102,34,59,401,29,13,57,1
2452,-101,36,81,379,4,10,55,0
5805,-102,39,61,400,26,12,58,1
5805,-102,37,80,381,12,9,58,1
5805,-102,44,60,401,28,15,58,1
2432,-102,53,81,380,7,13,56,0
2437,-102,28,81,380,4,12,54,0
5805,-102,48,61,400,25,17,59,1
5805,-102,42,62,399,26,16,59,1
5805,-102,50,60,400,28,15,58,1
2447,-101,92,75,384,11,12,54,0
2422,-102,94,81,380,5,15,58,0
5805,-102,34,60,400,27,14,57,1
2427,-102,55,77,384,9,7,58,0
2417,-102,100,72,389,16,20,60,0
2427,-101,99,81,379,4,13,56,0
5745,-102,32,81,379,11,9,58,1
5805,-102,44,62,398,26,17,60,1
5805,-102,31,80,381,10,10,59,1
5805,-102,41,61,400,27,13,59,1
2462,-102,36,74,387,7,16,51,0
2432,-101,58,81,379,4,11,53,0
2432,-102,46,80,381,10,14,58,0
2447,-101,69,81,379,5,13,56,0
2412,-108,83,81,386,9,11,56,0
2432,-102,51,81,380,5,12,54,0
2412,-108,81,80,386,21,14,56,0
5805,-102,33,61,400,27,13,58,1
5805,-102,37,60,400,26,14,58,1
2422,-101,46,74,385,5,14,50,0
5805,-102,33,60,401,28,12,57,1
5805,-102,45,61,400,27,16,59,1
2432,-102,91,81,380,3,13,56,0
5805,-102,43,61,400,25,16,59,1
2452,-102,50,81,380,4,12,56,0
2427,-102,42,80,380,3,62,54,0
5805,-102,45,62,399,26,13,60,1
2427,-102,40,81,380,5,9,54,0
5805,-102,51,62,399,26,15,59,1
5240,-102,38,73,387,13,10,56,1
2452,-102,40,74,386,5,9,49,0
5805,-102,34,60,401,28,17,58,1
5805,-102,45,61,400,26,15,59,1
5765,-102,39,77,384,15,9,57,1
2462,-101,108,81,379,5,13,56,0
2432,-102,33,79,381,9,14,57,0
2452,-102,48,74,386,6,11,51,0
2447,-101,58,81,379,5,16,60,0
2442,-101,47,81,379,3,12,55,0
5805,-102,38,61,400,28,14,60,1
2457,-102,83,81,380,5,16,61,0
2432,-102,70,81,380,4,13,54,0
2412,-108,95,74,393,7,14,50,0
5805,-102,54,62,399,26,15,60,1
2462,-102,111,77,384,6,9,56,0
5805,-102,31,79,381,10,8,56,1
2447,-101,110,81,379,6,10,58,0
5805,-102,38,60,400,26,15,58,1
2462,-101,98,81,379,7,15,58,0
5745,-102,38,81,380,11,9,58,1
2437,-101,42,81,379,5,13,57,0
5745,-102,41,81,379,10,8,59,1
5805,-102,45,61,399,26,15,59,1
2432,-102,43,81,380,6,14,57,0
5765,-102,58,78,382,14,10,57,1
5805,-102,54,61,399,26,11,58,1
2447,-101,42,74,386,7,14,51,0
2462,-102,33,74,386,4,14,49,0
5805,-102,43,80,380,10,11,58,1
2412,-108,44,81,386,8,9,54,0
5805,-102,46,60,401,26,13,58,1
2412,-107,41,74,391,9,14,49,0
5805,-102,35,60,401,26,14,57,1
5805,-102,30,59,401,28,17,57,1
2457,-102,53,81,380,5,12,56,0
2462,-101,97,81,379,4,12,55,0
2452,-101,36,81,379,5,13,54,0
2422,-101,91,81,379,7,14,57,0
2462,-102,116,81,380,3,11,56,0
2437,-101,62,81,379,4,6,55,0
5805,-102,31,59,402,29,13,57,1
5805,-102,29,80,380,10,10,58,1
2452,-102,94,81,380,4,12,55,0
5805,-102,59,62,399,26,14,61,1
2417,-101,46,80,380,10,14,60,0
2442,-101,40,74,386,6,13,50,0
5805,-102,28,79,382,12,10,56,1
5805,-102,44,60,400,29,17,58,1
5805,-102,34,59,401,28,15,58,1
5805,-102,53,61,400,26,12,59,1
2442,-102,37,81,380,2,12,55,0
5805,-102,36,60,400,27,13,58,1
5805,-102,50,60,401,28,17,58,1
5200,-102,39,75,386,12,8,59,1
5200,-102,51,76,385,12,9,63,1
2457,-101,95,74,386,5,12,50,0
2417,-102,88,81,380,4,8,55,0
5805,-102,38,61,400,27,16,59,1
5805,-102,46,61,400,25,14,59,1
2437,-102,37,76,384,12,20,58,0
5805,-102,34,60,401,28,13,58,1
5805,-102,37,61,399,27,16,59,1
5805,-102,35,61,399,25,15,59,1
2412,-108,106,69,397,13,8,50,0
2452,-102,59,81,380,5,8,59,0
5745,-102,35,80,380,13,8,57,1
2442,-102,43,81,380,4,10,55,0
5805,-102,36,60,401,28,15,58,1
5805,-102,45,61,399,26,15,60,1
5805,-102,43,61,400,26,16,59,1
5805,-102,44,61,400,26,15,59,1
2437,-101,64,81,379,5,13,56,0
2412,-108,37,81,386,9,15,55,0
5805,-102,39,60,400,28,15,58,1
2442,-102,103,79,381,8,13,59,0
2422,-101,91,81,379,7,10,57,0
5805,-102,38,60,400,27,13,58,1
5805,-102,34,60,401,27,14,57,1
2427,-102,35,81,380,8,16,56,0
2452,-102,97,81,380,5,12,55,0
5805,-102,40,60,400,27,16,59,1
2447,-101,96,74,385,5,10,51,0
2452,-101,54,81,379,4,11,54,0
5805,-102,34,60,401,28,13,58,1
5785,-102,42,81,380,12,8,58,1
5785,-102,44,81,379,11,10,59,1
5805,-102,34,60,400,27,15,59,1
5240,-102,32,74,387,12,9,58,1
2417,-102,73,81,380,9,16,58,0
5805,-102,37,59,402,29,16,57,1
5805,-102,33,60,401,27,16,58,1
2447,-101,47,81,379,3,11,54,0
5805,-102,43,61,400,28,14,59,1
2462,-101,87,81,379,4,13,55,0
5805,-102,33,61,399,26,16,59,1
2432,-101,59,74,386,9,13,52,0
2437,-101,46,81,379,6,13,58,0
5745,-102,32,79,381,12,8,57,1
5805,-102,39,80,381,10,11,59,1
2457,-101,102,81,379,5,13,56,0
5805,-102,29,60,401,28,12,57,1
2447,-101,41,81,379,4,12,55,0
2457,-101,84,81,379,5,12,56,0
5805,-102,41,60,401,28,15,58,1
5805,-102,31,60,400,27,13,57,1
5785,-102,42,70,391,13,1,54,1
5805,-102,51,64,396,23,16,62,1
2452,-102,69,74,387,12,14,57,0
2442,-101,97,73,386,13,20,59,0
5805,-102,40,81,380,10,9,58,1
2442,-102,37,81,380,5,13,55,0
2442,-102,72,81,380,10,11,57,0
5805,-102,49,61,399,28,15,60,1
2452,-101,67,81,379,5,13,55,0
5805,-102,49,62,399,27,14,60,1
2422,-102,50,74,386,5,10,49,0
5805,-102,38,61,400,27,15,58,1
5200,-102,24,75,386,12,7,56,1
5785,-102,60,72,389,15,2,57,1
2437,-101,40,81,379,5,8,54,0
5785,-102,59,71,390,14,0,55,1
5805,-102,35,60,400,27,15,59,1
2422,-102,99,74,387,8,16,52,0
2447,-101,101,69,391,6,12,48,0
2452,-101,101,81,379,5,10,57,0
2447,-101,54,74,386,4,12,49,0
5805,-102,35,60,400,26,17,59,1
2412,-109,50,74,394,11,15,49,0
2452,-101,96,74,386,4,14,51,0
2427,-102,36,81,380,5,14,57,0
5805,-102,33,59,401,28,15,57,1
5805,-102,33,80,380,11,8,57,1
5805,-102,54,61,399,26,17,59,1
2462,-102,53,81,380,4,7,55,0
2462,-102,41,69,391,5,6,45,0
5805,-102,31,60,400,29,16,58,1
5180,-102,33,74,386,12,9,57,1
5805,-102,53,62,399,26,15,60,1
5805,-102,36,61,400,25,14,59,1
2442,-101,40,81,379,4,8,55,0
5805,-102,35,61,400,28,13,58,1
2452,-102,80,69,392,17,15,54,0
5805,-102,36,59,401,28,15,58,1
5805,-102,51,61,399,26,13,59,1
5240,-102,51,77,384,10,9,63,1
2422,-101,93,81,379,7,4,59,0
2432,-101,42,74,385,5,13,49,0
5805,-102,48,61,399,26,15,59,1
2417,-102,53,70,390,17,14,58,0
5805,-102,45,59,402,27,14,57,1
2452,-101,56,69,391,5,13,46,0
2417,-103,91,81,381,6,13,55,0
5805,-102,34,60,401,28,15,58,1
2412,-108,118,76,391,19,8,55,0
2422,-102,41,74,387,7,12,51,0
2452,-101,89,81,379,3,14,57,0
5805,-102,44,62,399,26,16,60,1
2442,-101,44,74,386,4,12,49,0
2442,-101,106,74,385,5,13,52,0
5805,-102,38,60,400,28,14,57,1
2412,-107,68,81,385,11,11,58,0
5805,-102,36,61,399,27,15,59,1
2417,-103,96,81,381,6,13,56,0
5805,-102,40,61,399,27,14,59,1
2422,-102,137,69,391,20,13,50,0
2417,-102,93,73,388,16,16,53,0
5805,-102,35,59,401,28,15,57,1
5745,-102,46,81,379,10,8,59,1
2437,-102,50,81,380,7,14,57,0
5805,-102,41,61,400,27,17,58,1
5805,-102,43,62,398,26,14,60,1
2427,-102,31,74,386,4,13,50,0
2457,-101,98,80,380,8,12,58,0
2427,-102,97,81,380,6,10,57,0
5805,-102,32,80,380,11,8,57,1
2437,-101,104,81,379,5,12,55,0
2452,-102,68,78,382,8,11,55,0
5805,-102,39,60,400,26,13,57,1
2442,-102,51,74,387,8,5,49,0
2442,-101,51,81,379,5,12,55,0
2422,-102,98,69,392,11,16,48,0
2457,-101,77,81,379,4,13,57,0
2422,-101,103,81,379,6,10,57,0
2422,-102,100,81,380,6,15,56,0
5805,-102,35,60,400,27,15,58,1
2452,-101,110,74,386,5,10,51,0
2437,-101,53,74,386,5,13,49,0
2457,-102,50,79,382,9,18,57,0
2412,-108,40,81,386,8,11,53,0
2447,-101,46,74,386,4,15,49,0
2442,-102,39,81,380,4,13,54,0
2427,-102,57,81,380,5,12,55,0
2462,-101,97,81,379,8,16,59,0
2452,-102,96,81,380,5,12,56,0
5765,-102,41,77,383,14,10,58,1
2452,-101,97,74,386,4,4,53,0
2422,-101,103,74,386,7,14,54,0
2412,-107,49,70,396,22,17,56,0
5765,-102,61,79,382,13,9,60,1
2447,-101,134,74,385,12,15,54,0
2457,-102,40,81,380,4,15,56,0
5805,-102,31,59,401,30,15,58,1
2447,-101,88,81,379,6,14,57,0
5805,-102,33,60,401,27,14,58,1
2462,-102,28,74,387,5,4,49,0
2427,-102,90,79,382,9,14,56,0
5200,-102,30,75,385,11,11,59,1
5805,-102,35,81,379,10,9,59,1
5805,-102,40,61,400,28,14,59,1
2437,-101,44,81,379,5,13,55,0
5805,-102,47,61,400,27,16,58,1
2437,-101,91,74,386,4,10,51,0
5240,-102,39,77,383,11,9,60,1
5805,-102,34,61,400,27,13,59,1
5805,-102,46,62,398,25,11,60,1
5805,-102,44,61,400,27,13,59,1
5805,-102,42,60,400,28,13,58,1
5805,-102,42,60,401,27,15,58,1
5805,-102,49,61,399,25,14,59,1
5240,-102,43,77,384,10,10,61,1
2442,-101,51,81,379,5,13,55,0
5805,-102,39,60,401,28,15,58,1
5805,-102,50,81,379,12,9,60,1
2457,-101,91,74,386,6,14,52,0
5805,-102,42,62,399,27,14,60,1
2452,-102,95,80,380,7,14,56,0
5200,-102,35,75,385,10,10,57,1
2437,-101,110,74,385,6,13,51,0
2427,-101,66,78,381,10,10,55,0
5805,-102,46,61,399,27,16,59,1
5805,-102,38,79,382,11,7,59,1
2452,-101,28,81,379,4,6,54,0
5805,-102,49,61,399,26,16,59,1
5805,-102,26,59,401,28,15,57,1
5805,-102,43,59,401,28,16,57,1
5805,-102,42,81,380,10,10,58,1
2437,-102,47,76,385,13,14,59,0
2457,-102,34,74,386,7,12,49,0
5805,-102,44,62,399,26,15,60,1
2427,-101,96,81,379,8,14,57,0
2417,-102,55,81,380,8,12,57,0
5785,-102,52,71,389,12,1,54,1
2427,-102,42,81,380,5,13,54,0
5805,-102,41,61,400,27,14,60,1
2432,-102,38,81,380,6,12,56,0
2417,-103,55,74,387,18,17,56,0
2462,-102,51,81,380,6,15,57,0
2462,-102,36,74,386,3,10,49,0
2412,-107,48,80,385,13,10,57,0
2452,-101,39,81,379,4,12,55,0
2427,-102,40,74,387,5,12,48,0
5805,-102,49,61,399,27,14,59,1
5805,-102,51,61,399,27,16,60,1
5805,-102,48,62,398,26,14,59,1
5805,-102,34,60,401,27,15,58,1
2447,-101,36,74,386,7,9,50,0
2452,-101,41,81,379,7,10,57,0
2437,-101,100,81,379,5,10,56,0
5745,-102,43,82,379,10,10,59,1
2462,-102,50,81,380,5,15,56,0
5805,-102,40,82,379,11,9,59,1
2462,-102,92,74,387,4,13,51,0
2427,-102,43,81,380,5,8,54,0
5805,-102,35,60,400,27,16,58,1
5765,-102,41,77,383,12,11,58,1
5805,-102,42,60,401,28,18,59,1
2412,-108,96,74,393,10,12,51,0
5240,-102,37,77,384,11,9,58,1
2437,-101,56,81,379,4,10,54,0
5765,-102,61,79,382,13,8,59,1
5805,-102,34,60,400,28,15,58,1
5805,-102,37,60,400,27,13,58,1
2457,-102,44,81,380,5,14,55,0
2452,-101,89,81,379,5,12,56,0
5805,-102,43,61,399,26,13,59,1
5805,-102,47,61,400,28,15,58,1
2422,-102,114,70,390,20,20,53,0
2437,-102,85,79,382,12,19,61,0
5805,-102,37,60,401,27,14,58,1
5200,-102,44,76,384,12,8,59,1
2417,-102,63,81,380,8,10,56,0
2427,-102,33,81,380,5,10,54,0
2417,-102,90,81,380,9,13,60,0
2422,-101,97,81,379,6,14,57,0
2457,-102,39,74,386,3,6,50,0
5805,-102,29,80,380,11,9,58,1
2452,-101,55,81,379,4,12,56,0
2457,-101,49,71,389,14,16,54,0
2432,-102,44,81,380,5,12,55,0
2427,-102,55,81,380,3,9,54,0
2457,-102,43,81,380,5,13,55,0
2462,-102,47,81,380,5,14,57,0
2427,-102,41,81,380,4,13,55,0
2447,-101,49,69,390,6,15,47,0
2427,-102,110,74,387,7,14,51,0
2422,-102,63,81,380,6,8,57,0
2447,-101,44,69,391,6,6,46,0
2462,-101,106,81,379,5,13,56,0
5805,-102,33,59,401,28,13,58,1
2457,-102,47,81,380,6,12,55,0
2442,-102,104,81,380,4,12,56,0
5805,-102,45,82,378,10,10,60,1
2417,-102,42,81,380,6,12,55,0
2437,-101,45,74,386,6,14,51,0
5805,-102,33,60,400,26,14,58,1
5805,-102,48,62,399,25,15,60,1
2452,-101,97,74,386,5,13,51,0
2412,-108,37,81,386,9,13,53,0
5805,-102,37,60,401,28,14,58,1
2417,-103,86,81,381,5,14,55,0
5805,-102,48,61,399,25,17,59,1
5805,-102,42,60,400,27,15,59,1
2417,-102,62,77,384,10,15,57,0
2447,-101,72,74,386,11,9,55,0
2412,-107,37,81,385,9,11,54,0
5805,-102,45,60,401,27,17,58,1
2442,-102,110,81,380,5,6,56,0
2427,-101,93,79,381,9,10,57,0
5805,-102,32,59,401,28,15,57,1
5805,-102,34,60,400,27,13,58,1
2457,-102,35,81,380,4,12,54,0
2442,-102,97,81,380,8,15,58,0
5805,-102,43,61,400,27,13,59,1
5805,-102,42,60,400,28,13,58,1
2437,-102,99,73,388,8,12,50,0
2432,-101,44,81,379,5,13,55,0
2442,-102,113,74,387,5,14,51,0
5805,-102,47,61,400,27,14,59,1
2442,-101,94,81,379,4,11,56,0
2447,-101,47,81,379,5,13,55,0
5805,-102,33,59,401,28,12,57,1
5805,-102,37,61,400,27,15,59,1
5805,-102,48,60,400,28,14,59,1
2412,-108,45,81,386,10,12,54,0
2442,-101,46,81,379,4,13,55,0
5805,-102,37,60,400,27,16,58,1
5805,-102,40,61,399,26,17,59,1
5805,-102,38,60,400,27,15,58,1
5805,-102,46,61,400,26,16,59,1
5805,-102,43,61,399,26,14,59,1
2427,-102,96,81,380,5,10,54,0
2462,-102,94,69,392,9,16,51,0
5805,-102,38,59,401,28,14,57,1
2412,-109,52,74,394,18,17,55,0
5805,-102,42,61,400,27,14,59,1
2442,-101,78,81,379,4,14,56,0
2432,-101,28,81,379,3,14,54,0
2442,-101,54,74,386,3,14,50,0
5805,-102,31,61,399,25,14,58,1
2462,-102,101,81,380,5,11,56,0
2457,-102,46,81,380,7,16,57,0
5805,-102,38,61,400,26,15,58,1
5805,-102,36,61,399,27,14,59,1
2417,-101,40,81,379,4,13,54,0
5805,-102,39,61,399,27,14,59,1
2437,-101,60,81,379,4,9,55,0
2437,-102,121,74,387,16,17,51,0
2452,-102,59,81,380,4,12,54,0
5805,-102,35,60,400,26,12,57,1
2412,-108,110,74,392,6,12,50,0
5240,-102,36,76,385,12,7,59,1
2442,-102,24,81,380,4,13,54,0
5805,-102,49,62,398,26,12,60,1
2412,-109,45,74,394,15,18,54,0
5805,-102,38,61,400,27,16,59,1
2422,-102,118,72,388,14,8,54,0
2442,-101,101,81,379,6,13,56,0
2437,-101,48,74,386,5,15,50,0
5805,-102,32,60,400,27,14,58,1
2457,-102,32,81,380,5,13,55,0
2432,-102,74,72,389,13,8,56,0
2417,-102,74,80,380,9,11,55,0
5805,-102,31,59,401,29,15,57,1
5805,-102,41,61,400,26,17,59,1
5805,-102,43,81,380,13,10,61,1
5805,-102,41,82,378,12,8,59,1
5805,-102,31,79,382,11,8,57,1
2447,-101,57,69,391,5,14,46,0
5805,-102,39,80,380,11,10,59,1
5805,-102,37,61,400,27,14,59,1
5785,-102,65,72,389,14,3,56,1
5805,-102,40,59,401,27,16,57,1
5805,-102,40,59,401,28,15,58,1
5805,-102,31,61,400,26,14,58,1
5805,-102,31,59,401,29,14,57,1
2427,-102,24,81,380,6,10,54,0
2437,-102,109,81,380,5,14,56,0
2442,-102,104,74,387,5,13,51,0
5805,-102,42,80,380,12,10,60,1
5805,-102,38,61,399,26,15,59,1
2412,-107,45,70,395,21,22,57,0
5805,-102,41,60,400,27,15,58,1
2437,-101,112,81,379,4,12,56,0
2427,-102,38,80,380,4,62,54,0
5805,-102,32,60,401,28,15,58,1
2442,-101,110,81,379,5,13,56,0
5805,-102,42,85,375,12,8,61,1
2447,-101,89,81,379,6,15,57,0
5805,-102,37,61,400,26,17,59,1
5805,-102,33,81,379,13,10,59,1
5805,-102,44,62,399,25,16,59,1
5805,-102,36,60,401,28,14,59,1
5805,-102,30,80,380,11,8,57,1
5805,-102,46,80,381,12,9,58,1
5240,-102,32,74,386,12,9,57,1
5805,-102,41,60,401,29,13,58,1
5805,-102,39,61,400,27,15,59,1
5805,-102,41,61,399,26,14,59,1
5805,-102,39,62,399,26,15,59,1
2422,-101,47,74,385,4,9,50,0
2447,-101,50,74,386,5,10,50,0
2447,-101,100,81,379,5,14,56,0
2422,-102,39,81,380,5,6,55,0
5805,-102,37,79,382,11,9,58,1
2462,-102,52,81,380,6,13,55,0
5805,-102,41,82,379,10,10,59,1
2452,-101,100,74,386,14,8,56,0
2442,-101,85,72,388,14,16,57,0
5240,-102,20,70,390,13,10,54,1
2447,-101,46,69,391,5,13,46,0
5805,-102,44,82,378,10,10,61,1
5200,-102,28,75,385,11,10,58,1
2432,-102,44,81,380,4,12,54,0
2422,-101,96,81,379,8,9,57,0
5805,-102,59,64,397,25,13,62,1
2442,-101,103,74,386,6,16,53,0
2442,-101,141,73,387,14,20,58,0
2442,-101,34,81,379,5,13,55,0
5805,-102,46,63,397,25,15,60,1
2452,-101,119,75,384,12,15,54,0
2422,-102,47,81,380,5,5,54,0
2447,-101,91,81,379,4,12,56,0
2422,-101,52,81,379,5,12,55,0
5745,-102,34,82,379,12,10,59,1
5805,-102,31,60,401,27,15,59,1
2427,-102,89,81,380,4,13,55,0
2417,-102,58,78,382,12,11,57,0
5805,-102,45,60,401,26,13,58,1
5805,-102,35,59,401,28,16,57,1
5805,-102,26,59,402,28,15,57,1
2462,-102,90,76,384,6,1,52,0
2437,-101,40,74,386,6,12,50,0
2437,-101,100,74,385,6,7,51,0
5805,-102,40,61,399,27,13,58,1
5805,-102,37,60,400,27,14,59,1
2452,-102,34,80,380,8,8,55,0
5805,-102,38,61,399,27,13,59,1
5805,-102,43,61,399,27,16,59,1
2452,-102,61,81,380,7,8,57,0
2457,-102,127,79,381,12,15,56,0
5805,-102,38,60,401,28,16,59,1
2412,-108,86,74,393,18,14,54,0
5805,-102,37,60,401,27,15,59,1
2462,-102,50,81,380,6,12,56,0
2427,-102,109,81,380,6,7,56,0
5785,-102,54,83,378,10,9,61,1
5805,-102,34,60,401,26,15,58,1
5805,-102,39,61,400,27,14,59,1
2457,-102,75,77,384,11,14,59,0
2437,-101,96,81,379,6,6,56,0
2432,-102,41,81,380,8,11,57,0
5805,-102,33,59,401,28,13,57,1
2417,-101,31,81,379,5,11,54,0
5805,-102,35,60,401,28,17,58,1
2417,-102,47,74,386,4,8,49,0
2432,-102,58,68,393,18,11,54,0
5805,-102,45,62,399,26,13,59,1
5805,-102,37,62,399,27,15,59,1
2427,-102,35,74,387,6,12,48,0
2457,-101,94,81,379,5,13,56,0
2417,-102,39,74,386,5,12,50,0
5805,-102,63,60,400,26,15,58,1
5805,-102,32,60,400,27,16,58,1
2442,-101,38,77,383,11,16,57,0
5805,-102,36,60,401,28,13,58,1
5805,-102,39,61,399,26,15,59,1
5805,-102,34,60,400,27,13,58,1
2442,-102,118,81,380,5,14,56,0
2437,-101,54,81,379,7,13,58,0
5805,-102,32,59,401,29,14,57,1
5805,-102,40,60,400,27,12,58,1
2417,-102,34,81,380,4,10,54,0
5805,-102,34,61,399,27,15,59,1
2462,-102,95,81,380,3,12,55,0
5805,-102,34,61,399,26,15,59,1
5805,-102,46,62,399,25,14,60,1
2457,-102,52,74,387,6,15,50,0
2417,-103,109,81,381,5,12,56,0
2417,-101,38,81,379,10,15,58,0
5805,-102,50,62,398,25,16,60,1
2462,-102,47,81,380,5,12,56,0
5805,-102,44,60,400,28,16,58,1
5805,-102,37,61,400,25,14,59,1
2462,-102,90,74,386,4,12,50,0
2412,-108,91,81,386,11,13,55,0
2447,-101,45,76,383,10,10,58,0
2447,-101,104,74,385,6,14,54,0
2452,-101,91,74,385,4,13,49,0
5805,-102,44,62,399,25,16,60,1
2457,-101,104,81,379,5,12,56,0
5805,-102,44,62,399,26,16,59,1
5805,-102,40,61,399,27,16,59,1
2427,-102,44,78,383,11,9,57,0
5805,-102,47,60,400,27,16,59,1
2412,-108,87,81,386,12,14,56,0
2457,-102,35,74,386,5,11,49,0
2462,-102,39,69,392,12,18,48,0
2417,-102,39,81,380,4,13,54,0
5805,-102,38,61,400,26,12,59,1
5805,-102,38,61,400,26,14,59,1
2422,-101,71,80,379,12,8,58,0
5805,-102,38,79,381,10,7,58,1
2452,-101,80,81,379,5,13,56,0
5805,-102,44,61,400,27,14,59,1
2457,-102,50,81,380,5,14,57,0
2422,-101,88,74,386,12,14,54,0
2412,-108,39,81,386,11,17,55,0
2462,-102,93,74,386,5,13,50,0
2447,-101,48,74,385,6,13,50,0
2442,-102,113,67,394,23,15,53,0
2452,-101,42,81,379,4,14,56,0
2457,-101,74,81,379,4,12,56,0
2432,-102,52,81,380,8,11,56,0
5805,-102,53,62,398,26,16,60,1
5805,-102,34,60,400,28,13,58,1
2432,-102,50,81,380,5,12,55,0
5805,-102,38,61,400,27,14,59,1
5805,-102,57,61,400,28,14,59,1
2452,-101,106,74,386,4,10,50,0
5805,-102,39,61,399,26,14,59,1
5805,-102,41,60,400,27,16,58,1
5805,-102,45,62,399,25,15,60,1
2462,-102,84,78,382,5,4,52,0
5805,-102,46,62,399,24,15,60,1
5805,-102,44,60,400,27,14,59,1
2457,-102,47,81,380,6,12,55,0
5805,-102,41,60,401,28,17,57,1
5805,-102,32,60,401,27,16,58,1
2452,-102,46,74,386,5,12,52,0
5805,-102,42,60,400,26,15,58,1
2452,-102,46,81,380,5,10,57,0
2452,-101,100,74,386,5,13,51,0
2457,-102,133,71,389,17,15,52,0
2412,-108,108,74,392,6,12,50,0
2462,-102,91,74,387,5,11,51,0
2447,-101,88,81,379,3,14,56,0
2462,-102,49,81,380,6,11,56,0
5805,-102,40,82,379,11,10,59,1
2427,-102,44,81,380,6,11,54,0
2462,-101,84,79,381,11,16,57,0
5805,-102,45,81,379,11,9,58,1
2452,-101,50,81,379,5,14,55,0
5805,-102,43,83,378,10,9,60,1
2462,-102,39,74,386,3,13,50,0
2462,-102,103,74,386,5,13,51,0
2412,-108,107,74,393,8,15,51,0
5805,-102,52,60,400,26,15,58,1
5805,-102,40,79,381,10,11,58,1
5805,-102,33,60,400,26,14,59,1
2422,-101,105,74,385,12,13,55,0
5805,-102,45,62,399,25,15,60,1
5805,-102,51,60,400,28,16,58,1
5805,-102,29,79,382,10,8,57,1
5805,-102,46,61,399,28,17,60,1
2417,-102,90,81,380,4,13,57,0
5805,-102,42,62,399,27,18,60,1
2412,-107,53,74,391,8,11,49,0
5805,-102,58,62,398,26,16,60,1
2447,-101,43,69,391,5,13,45,0
5805,-102,38,61,400,27,14,58,1
2462,-102,50,74,386,6,13,50,0
5805,-102,34,59,401,29,15,58,1
2457,-102,43,81,380,5,15,56,0
5805,-102,36,61,399,25,14,59,1
2427,-101,118,81,379,4,10,55,0
5805,-102,45,80,381,11,8,58,1
5805,-102,33,60,400,27,13,58,1
2457,-101,96,74,385,4,13,51,0
2452,-102,23,81,380,5,11,54,0
2422,-102,103,81,380,8,15,58,0
2422,-102,113,71,389,17,11,52,0
2437,-101,99,74,385,6,13,51,0
2442,-101,106,81,379,4,11,55,0
5805,-102,32,80,381,10,8,58,1
5805,-102,27,78,382,12,9,57,1
5805,-102,41,81,380,9,10,59,1
5805,-102,53,61,399,27,15,58,1
2457,-102,28,69,392,3,11,44,0
5805,-102,31,80,380,12,9,58,1
2422,-102,104,78,382,19,9,53,0
2442,-102,87,81,380,6,14,55,0
2452,-101,145,73,386,14,16,52,0
2462,-102,39,69,391,5,11,45,0
2422,-101,94,80,380,11,13,59,0
5805,-102,32,61,399,26,11,59,1
2427,-102,46,81,380,4,12,55,0
5240,-102,38,75,385,12,8,58,1
2427,-102,62,79,382,5,61,53,0
2457,-102,66,74,387,5,14,51,0
5805,-102,34,60,400,27,15,58,1
5805,-102,34,60,401,26,14,58,1
2412,-108,62,79,387,13,8,57,0
5180,-102,38,76,384,9,10,60,1
5805,-102,40,60,401,28,14,58,1
5805,-102,37,61,400,26,14,58,1
5805,-102,42,60,401,28,15,58,1
2462,-101,50,81,379,4,12,56,0
5805,-102,46,61,399,26,14,59,1
5805,-102,45,60,401,27,17,58,1
2462,-102,87,78,383,9,15,56,0
2457,-102,46,81,380,6,10,55,0
2412,-107,56,71,394,21,19,57,0
5805,-102,36,61,400,26,14,58,1
5805,-102,34,60,400,27,16,58,1
2452,-101,42,74,386,4,13,49,0
5805,-102,40,60,400,27,15,58,1
2462,-102,61,81,380,3,12,55,0
5805,-102,42,61,400,27,18,59,1
5765,-102,34,76,384,13,9,56,1
5805,-102,58,61,400,26,14,59,1
2417,-102,99,81,380,6,12,56,0
2442,-102,76,71,389,14,0,51,0
2412,-108,141,80,386,16,12,55,0
